"bus_date","venue_code","egm_description","manufacturer","fp","turnover_sum","gmp_sum","games_played_sum"
2024-11-30,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,3083.85,-155.26,2790.00
2024-11-30,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,8399.09,1394.35,3329.00
2024-11-30,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,12960.10,1751.59,6863.00
2024-11-30,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,2867.21,818.90,2116.00
2024-11-30,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,804.30,301.29,607.00
2024-12-01,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2853.03,-1323.98,1193.00
2024-12-01,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,2120.75,-225.28,2656.00
2024-12-01,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,2133.50,409.18,2064.00
2024-12-01,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,3123.55,-507.40,1992.00
2024-12-01,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,3990.89,268.94,2187.00
2024-12-01,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,4041.45,1262.18,2448.00
2024-12-01,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,12092.43,1807.51,4932.00
2024-12-01,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,7589.21,820.58,3174.00
2024-12-01,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,2892.84,898.55,1952.00
2024-12-01,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1171.70,318.09,819.00
2024-11-01,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,16263.67,1050.74,6172.00
2024-11-01,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,20664.78,1420.67,7405.00
2024-11-01,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,22419.50,-1405.02,6397.00
2024-11-01,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3000.64,1316.54,4212.00
2024-11-01,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3302.37,1144.47,2485.00
2024-11-01,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,4649.10,289.58,1706.00
2024-11-01,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2186.00,-128.25,1363.00
2024-11-01,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1793.50,166.00,1459.00
2024-11-01,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,8029.77,523.28,3288.00
2024-11-01,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,11107.43,36.25,6924.00
2024-11-02,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,9171.41,-157.59,4698.00
2024-11-02,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,9558.77,1611.25,5160.00
2024-11-02,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,12608.96,1986.14,4861.00
2024-11-02,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3142.88,872.78,2673.00
2024-11-02,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2198.18,783.95,1629.00
2024-11-02,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1761.39,736.04,1294.00
2024-11-02,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,828.50,374.45,751.00
2024-11-02,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,851.00,-332.65,803.00
2024-11-02,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1626.67,406.54,1037.00
2024-11-02,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,6881.63,285.74,4621.00
2024-11-03,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3042.46,664.43,1362.00
2024-11-03,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,6992.65,-777.33,3636.00
2024-11-03,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,3259.31,-1746.30,3130.00
2024-11-03,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1752.35,164.71,4072.00
2024-11-03,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,145.20,28.80,209.00
2024-11-03,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1363.16,322.11,1907.00
2024-11-03,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,810.00,-429.60,1317.00
2024-11-03,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,911.00,184.70,1473.00
2024-11-03,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,994.22,379.87,1834.00
2024-11-03,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,5432.95,1158.42,3934.00
2024-11-04,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7894.89,956.19,4744.00
2024-11-04,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,8203.03,125.17,3905.00
2024-11-04,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,11930.11,371.72,5278.00
2024-11-04,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,769.88,-405.65,3657.00
2024-11-04,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,848.13,-231.62,1803.00
2024-11-04,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1142.02,282.42,1450.00
2024-11-04,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1998.50,-708.25,691.00
2024-11-04,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,2005.50,3.00,1138.00
2024-11-04,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1553.86,246.79,1622.00
2024-11-04,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,7218.45,1387.87,4985.00
2024-11-05,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,6729.89,2897.70,4795.00
2024-11-05,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,2392.09,237.04,1107.00
2024-11-05,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,7602.46,-1072.01,4392.00
2024-11-05,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2705.70,477.60,3930.00
2024-11-05,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1442.14,375.89,1006.00
2024-11-05,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1316.11,-655.12,918.00
2024-11-05,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1316.50,-695.85,1514.00
2024-11-05,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1102.00,427.80,506.00
2024-11-05,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1251.77,361.60,502.00
2024-11-05,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,8511.49,-1844.60,7375.00
2024-11-06,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5789.72,1825.77,5012.00
2024-11-06,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,6172.66,1419.73,3781.00
2024-11-06,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5000.97,-426.70,3174.00
2024-11-06,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2035.24,99.29,3387.00
2024-11-06,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3229.23,-91.47,1790.00
2024-11-06,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,7237.45,-1977.24,3703.00
2024-11-06,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1388.50,518.85,920.00
2024-11-06,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,795.50,-36.95,750.00
2024-11-06,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,2657.92,485.37,1238.00
2024-11-06,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2856.26,-348.95,2434.00
2024-11-07,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,9023.55,1201.83,4946.00
2024-11-07,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,7614.97,1073.96,5509.00
2024-11-07,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,4314.90,25.19,4531.00
2024-11-07,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2341.23,-450.19,2179.00
2024-11-07,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3123.00,1064.62,2676.00
2024-11-07,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,5435.74,981.50,3632.00
2024-11-07,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1022.50,623.60,974.00
2024-11-07,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,2538.00,455.70,1451.00
2024-11-07,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,2838.50,47.17,1499.00
2024-11-07,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,6959.10,-71.98,5891.00
2024-11-08,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10916.41,-321.86,4680.00
2024-11-08,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,7643.73,-418.75,6960.00
2024-11-08,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,9239.45,-330.42,5420.00
2024-11-08,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,4348.15,726.92,4086.00
2024-11-08,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,5434.03,1695.15,3194.00
2024-11-08,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,5026.13,1165.64,4129.00
2024-11-08,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2328.00,-476.90,1579.00
2024-11-08,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1276.00,445.95,1535.00
2024-11-08,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1519.76,-340.92,1985.00
2024-11-08,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,4460.47,663.14,3024.00
2024-11-09,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5120.37,1337.59,5898.00
2024-11-09,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,11551.25,2858.52,6170.00
2024-11-09,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5396.84,413.08,4831.00
2024-11-09,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,6666.11,-1492.12,4213.00
2024-11-09,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3839.42,16.49,2236.00
2024-11-09,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,4577.95,103.77,3659.00
2024-11-09,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2503.00,426.00,1734.00
2024-11-09,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1348.00,52.70,996.00
2024-11-09,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,3402.91,732.03,2348.00
2024-11-09,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,3579.94,-32.24,3275.00
2024-11-10,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3168.33,555.65,2066.00
2024-11-10,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,2230.87,-495.17,2239.00
2024-11-10,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,6593.41,108.69,4474.00
2024-11-10,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1146.86,589.33,1575.00
2024-11-10,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,179.53,78.07,448.00
2024-11-10,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1885.91,434.21,1109.00
2024-11-10,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1854.50,91.90,1109.00
2024-11-10,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,2766.50,868.20,1366.00
2024-11-10,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,2144.84,311.05,1139.00
2024-11-10,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,1836.53,86.41,2383.00
2024-11-11,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5025.05,1703.93,4312.00
2024-11-11,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,6109.43,53.71,3416.00
2024-11-11,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,3428.93,-1043.67,3566.00
2024-11-11,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2586.63,-241.60,4184.00
2024-11-11,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,952.21,27.36,851.00
2024-11-11,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1720.61,299.96,1387.00
2024-11-11,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,593.50,248.30,423.00
2024-11-11,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1008.50,-35.65,655.00
2024-11-11,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,560.58,284.51,400.00
2024-11-11,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2916.74,282.15,2000.00
2024-11-12,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3965.08,148.63,2516.00
2024-11-12,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,10098.57,2523.01,5395.00
2024-11-12,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5964.37,-744.79,3150.00
2024-11-12,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1125.20,76.48,3979.00
2024-11-12,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3462.09,603.54,2795.00
2024-11-12,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,649.25,-184.35,551.00
2024-11-12,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1293.00,-754.70,1119.00
2024-11-12,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1434.00,361.55,1116.00
2024-11-12,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,3464.70,-720.20,1734.00
2024-11-12,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,16381.95,-462.26,7063.00
2024-11-13,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,6331.47,1325.80,5439.00
2024-11-13,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,7532.20,-462.81,4962.00
2024-11-13,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,4618.76,-40.70,2686.00
2024-11-13,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3359.54,-88.17,4400.00
2024-11-13,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,12210.25,989.27,3486.00
2024-11-13,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,2666.99,482.69,1402.00
2024-11-13,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2398.00,133.40,1303.00
2024-11-13,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1719.50,-8.15,673.00
2024-11-13,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1979.85,332.08,1141.00
2024-11-13,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,8733.46,2231.31,4956.00
2024-11-14,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,12076.45,2505.04,6361.00
2024-11-14,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,20273.58,1546.20,6858.00
2024-11-14,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,13031.85,3278.33,6183.00
2024-11-14,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3465.48,-482.45,3077.00
2024-11-14,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2751.34,1021.20,2585.00
2024-11-14,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,4674.03,755.23,2831.00
2024-11-14,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1033.50,-1121.40,1362.00
2024-11-14,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1319.50,75.75,905.00
2024-11-14,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,4103.78,793.80,3826.00
2024-11-14,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,3962.89,-410.46,3371.00
2024-11-15,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,13708.33,1617.75,5686.00
2024-11-15,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,18535.48,1611.34,7397.00
2024-11-15,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,13073.19,513.13,6348.00
2024-11-15,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,5415.74,98.74,3864.00
2024-11-15,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1851.19,760.05,2076.00
2024-11-15,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,2739.93,-27.27,1789.00
2024-11-15,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1582.50,803.70,851.00
2024-11-15,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1234.50,-16.10,959.00
2024-11-15,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,15022.26,1847.61,4697.00
2024-11-15,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,6944.52,895.40,4286.00
2024-11-16,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,8764.07,-503.73,5043.00
2024-11-16,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,13382.96,-3711.27,4630.00
2024-11-16,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,11125.43,87.72,5475.00
2024-11-16,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1968.13,378.76,3043.00
2024-11-16,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1889.75,749.60,1598.00
2024-11-16,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,3095.08,402.53,2226.00
2024-11-16,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1804.50,596.65,861.00
2024-11-16,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,2686.00,365.30,1537.00
2024-11-16,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,3934.38,398.24,1917.00
2024-11-16,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,4589.43,1429.21,3074.00
2024-11-17,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,8141.04,2384.04,2576.00
2024-11-17,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,9239.50,-302.85,4026.00
2024-11-17,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,6758.51,557.58,3592.00
2024-11-17,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1487.48,678.26,3011.00
2024-11-17,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1719.48,-647.99,1525.00
2024-11-17,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1065.23,707.28,961.00
2024-11-17,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,926.50,452.80,336.00
2024-11-17,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,297.00,149.80,158.00
2024-11-17,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,690.02,-33.85,635.00
2024-11-17,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2351.82,363.03,2004.00
2024-11-18,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,1163.88,-417.25,1536.00
2024-11-18,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,12316.69,2956.50,6012.00
2024-11-18,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,16360.58,483.13,6175.00
2024-11-18,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1778.26,-120.68,3668.00
2024-11-18,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2081.96,644.50,3616.00
2024-11-18,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,3030.74,524.89,2876.00
2024-11-18,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2466.00,-2007.40,929.00
2024-11-18,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,934.00,227.50,595.00
2024-11-18,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1290.39,35.39,1530.00
2024-11-18,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,5587.41,2071.41,5261.00
2024-11-19,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5483.40,548.74,4039.00
2024-11-19,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,12561.77,1313.59,6762.00
2024-11-19,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5413.92,2116.50,3993.00
2024-11-19,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1884.26,575.82,3228.00
2024-11-19,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2467.35,-165.22,2175.00
2024-11-19,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,977.91,271.41,866.00
2024-11-19,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1189.00,344.55,878.00
2024-11-19,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1078.00,415.10,1207.00
2024-11-19,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1977.37,500.49,1168.00
2024-11-19,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,10729.96,-1054.86,3470.00
2024-11-20,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5625.66,149.69,3489.00
2024-11-20,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,14935.11,2759.06,9241.00
2024-11-20,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5904.81,1549.05,4037.00
2024-11-20,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,7419.00,855.24,4725.00
2024-11-20,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2714.56,780.76,1739.00
2024-11-20,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,6469.60,-416.70,2629.00
2024-11-20,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,302.50,154.85,420.00
2024-11-20,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,706.50,281.05,585.00
2024-11-20,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,434.56,171.01,726.00
2024-11-20,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,14315.92,1243.34,5511.00
2024-11-21,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,13847.47,1703.66,6569.00
2024-11-21,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,15145.14,2758.87,6006.00
2024-11-21,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,13099.41,1884.51,5320.00
2024-11-21,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3161.62,1039.27,3560.00
2024-11-21,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2135.15,1020.28,1784.00
2024-11-21,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,3348.42,-657.93,2045.00
2024-11-21,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1239.00,124.75,1340.00
2024-11-21,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1296.00,361.55,1098.00
2024-11-21,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1859.97,372.25,1109.00
2024-11-21,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,7164.75,1344.83,3588.00
2024-11-22,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7471.86,1945.39,5528.00
2024-11-22,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,9575.84,-44.37,5422.00
2024-11-22,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,9681.41,769.98,4854.00
2024-11-22,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,3694.49,-208.32,4965.00
2024-11-22,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1220.78,676.28,1363.00
2024-11-22,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1879.20,-849.00,2036.00
2024-11-22,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1791.00,572.80,1299.00
2024-11-22,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1472.50,-81.65,857.00
2024-11-22,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1415.05,310.86,1373.00
2024-11-22,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,8033.57,38.54,6364.00
2024-11-23,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3740.79,757.13,2767.00
2024-11-23,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,5628.72,1881.39,4012.00
2024-11-23,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,1263.55,364.61,1838.00
2024-11-23,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1123.20,58.18,2324.00
2024-11-23,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1242.20,-545.05,671.00
